time_s,E_uM,S_uM,ES_uM,P_uM,P_reduced_uM
29.3,11.178333071157876,20.898144467160897,8.821666928842106,70.28018860357295,75.276961124849
29.400000000000002,11.209399116111795,20.753087759417163,8.790600883888187,70.4563113562706,75.45731266591386
29.5,11.240509594045424,20.608697251349625,8.759490405954558,70.63181234227177,75.63693818038288
29.6,11.271663777133574,20.464973096295683,8.728336222866409,70.80669068041387,75.81583581379905
29.700000000000003,11.302860929058799,20.321915424647997,8.697139070941184,70.98094550398677,75.99400373077381
29.8,11.334100305562185,20.179524344035855,8.665899694437798,71.15457596110231,76.17144011438451
29.900000000000002,11.365381154459396,20.037799939179095,8.634618845540587,71.32758121485628,76.34814316686474
30.0,11.396702717037854,19.896742273588625,8.603297282962128,71.4999604430252,76.52411111087609
30.1,11.428064225297053,19.75635138570932,8.57193577470293,71.6717128391637,76.69934218950809
30.200000000000003,11.459464903749254,19.616627291160018,8.540535096250728,71.84283761216521,76.87383466627821
30.3,11.490903969252921,19.477569982343297,8.509096030747061,72.01333398648559,77.04758682513194
30.400000000000002,11.522380630926175,19.339179428162286,8.477619369073807,72.18320120233986,77.22059697146852
30.5,11.553894093231508,19.201455577394917,8.446105906768475,72.35243851541256,77.39286343278226
30.6,11.58544355064695,19.06439835242057,8.414556449353032,72.52104519780234,77.56438455825703
30.700000000000003,11.617028189887197,18.928007651604112,8.382971810112785,72.68902053785905,77.73515872052369
30.8,11.648647190881293,18.792283350254028,8.351352809118689,72.85636384020323,77.9051843156786
30.900000000000002,11.680299726215681,18.65722529982087,8.319700273784301,73.02307442597078,78.07445976328376
31.0,11.71198496220514,18.522833329343097,8.288015037794842,73.189151632438,78.24298350636666
31.1,11.743702057507287,18.389107243164233,8.256297942492695,73.35459481391901,78.41075401246746
31.200000000000003,11.775450163106035,18.256046820728056,8.224549836893948,73.51940334195393,78.57776977406789
31.3,11.807228423293449,18.123651817889147,8.192771576706534,73.68357660498025,78.74402930856235
31.400000000000002,11.839035975359934,17.99192196626285,8.160964024640048,73.84711400867303,78.90953115976643
31.5,11.870871950435623,17.860856974473585,8.12912804956436,74.010014975538,79.07427389792284
31.6,11.902735472848502,17.730456526867286,8.09726452715148,74.17227894555717,79.23825611970139
31.700000000000003,11.934625659247907,17.60072028182286,8.065374340752076,74.333905377001,79.4014764482465
31.8,11.966541620059349,17.471647874049133,8.033458379940633,74.49489374558617,79.56393353463594
31.900000000000002,11.998482459088994,17.343238913718498,8.001517540910989,74.65524354494646,79.725626057276
32.0,12.030447274198027,17.215492987477816,7.969552725801955,74.81495428629617,79.88655272314055
32.1,12.062435157317191,17.08840965827921,7.937564842682791,74.97402549861394,80.04671226847324
32.2,12.0944451927072,16.9619884620742,7.9055548072927815,75.13245673020896,80.20610345878747
32.300000000000004,12.126476458942149,16.836228911165396,7.873523541057834,75.2902475473527,80.36472508886646
32.4,12.158528028407042,16.71113049311289,7.841471971592939,75.4473975348701,80.52257598325184
32.5,12.190598967919975,16.586692671580497,7.809401032080009,75.60390629591544,80.67965499723937
32.6,12.222688339564561,16.462914887531,7.777311660435422,75.75977345160952,80.83596101648031
32.7,12.254795197379828,16.3397965535492,7.745204802620155,75.91499864340659,80.99149295850862
32.800000000000004,12.28691859051654,16.217337058892124,7.713081409483443,76.06958153120037,81.14624977281234
32.9,12.319057562448975,16.095535767995692,7.680942437551008,76.22352179402924,81.30023044083356
33.0,12.351211151395596,15.97439202099743,7.648788848604388,76.37681912997412,81.45343397611997
33.1,12.383378392042,15.853905136461224,7.616621607957985,76.52947325515673,81.60585942549388
33.2,12.415558310988716,15.73407440349203,7.584441689011267,76.68148390707265,81.75750586855007
33.300000000000004,12.447749930699045,15.614899088222318,7.552250069300939,76.8328508420527,81.9083724190578
33.4,12.479952268544912,15.496378432010383,7.520047731455073,76.9835738361105,82.05845822523072
33.5,12.512164336982705,15.378511651572163,7.48783566301728,77.1336526849865,82.20776246972702
33.6,12.54438514555726,15.261297942741713,7.455614854442723,77.28308720239151,82.35628436972894
33.7,12.576613696585197,15.144736471686306,7.423386303414789,77.43187722447485,82.50402317794341
33.800000000000004,12.608848988718558,15.028826381762471,7.391151011281427,77.58002260653204,82.65097818226404
33.9,12.64109001613594,14.913566791693402,7.358909983864044,77.7275232240185,82.7971487069704
34.0,12.673335768650562,14.798956795566303,7.326664231349422,77.87437897266022,82.94253411305205
34.1,12.705585233354311,14.684995466493069,7.294414766645675,78.0205897664372,83.0871337982085
34.2,12.73783739153602,14.571681849000147,7.2621626084639646,78.16615554211182,83.23094719695307
34.300000000000004,12.770091221002247,14.45901496430307,7.229908778997737,78.31107625627513,83.373973781435
34.4,12.802345695804435,14.346993809395443,7.19765430419555,78.45535188598495,83.51621306120536
34.5,12.83459978627939,14.23561735688505,7.165400213720593,78.59898242897029,83.65766458433646
34.6,12.866852460560294,14.124884558309788,7.13314753943969,78.74196790182647,83.79832793762522
34.7,12.899102682129195,14.014794338090587,7.100897317870789,78.88430834361458,83.9382027465933
34.800000000000004,12.931349411209686,13.905345596567365,7.068650588790297,79.02600381421829,84.07728867570047
34.9,12.963591605104982,13.79653721054062,7.036408394895002,79.16705439414032,84.21558542887668
35.0,12.995828218105059,13.68836803279368,7.004171781894925,79.30746018488735,84.35309274955074
35.1,13.028058202884628,13.58083689506311,6.971941797115358,79.44722130739747,84.48981042157038
35.2,13.060280508695767,13.473942603624458,6.939719491304218,79.58633790464727,84.62573826925099
35.300000000000004,13.092494081763245,13.367683939952617,6.9075059182367395,79.72481014138658,84.7608761573789
35.4,13.124697866304166,13.262059662820617,6.875302133695819,79.8626382030595,84.8952239916333
35.5,13.156890804282492,13.157068507483677,6.843109195717494,79.99982229637477,85.0287817185842
35.6,13.18907183639453,13.052709187996161,6.810928163605453,80.13636264797432,85.16154932633472
35.7,13.221239901297846,12.948980394867883,6.778760098702139,80.27225950600592,85.29352684491107
35.800000000000004,13.253393935083627,12.845880793366414,6.746606064916357,80.40751314129318,85.42471434626262
35.9,13.285532872661015,12.743409026892166,6.714467127338969,80.5421238453448,85.55511194436816
36.0,13.317655647475796,12.641563715934204,6.68234435252419,80.67609193111755,85.68471979549378
36.1,13.349761192089776,12.54034345971212,6.650238807910209,80.80941773195362,85.81353809829919
36.2,13.381848438161134,12.439746835674192,6.61815156183885,80.9421016020629,85.94156709448771
36.300000000000004,13.413916315590898,12.33977239601175,6.586083684409088,81.0741439191551,86.06880706884306
36.4,13.445963753814357,12.240418671848936,6.554036246185627,81.20554508154137,86.19525834925001
36.5,13.477989681600189,12.141684172092347,6.522010318399795,81.3363055090838,86.32092130687252
36.6,13.509993027453907,12.043567384605547,6.490006972546077,81.46642564242433,86.44579635611312
36.7,13.541972719973385,11.94606677718115,6.458027280026599,81.5959059423682,86.56988395519872
36.800000000000004,13.573927686759525,11.849180792417489,6.426072313240459,81.724746893918,86.69318460629013
36.9,13.605856855741887,11.752907852783455,6.394143144258096,81.8529490025344,86.81569885548504
37.0,13.637759154996358,11.657246359321523,6.362240845003625,81.9805127952508,86.9374272928773
37.1,13.669633513064344,11.562194692447495,6.330366486935639,82.10743882019281,87.0583705524534
37.2,13.701478859657362,11.467751214330727,6.298521140342622,82.2337276449026,87.17852931254536
37.300000000000004,13.733294124097764,11.373914261989531,6.266705875902219,82.35937986168419,87.29790429596756
37.4,13.765078236937244,11.280682153419766,6.23492176306274,82.48439608309344,87.41649627001703
37.5,13.796830129714676,11.188053186092127,6.203169870285308,82.6087769431985,87.5343060464304
37.6,13.828548735170017,11.096025637367534,6.171451264829966,82.73252309737845,87.65133448121742
37.7,13.860232988081329,11.004597768021378,6.139767011918655,82.85563521963591,87.76758247501404
37.800000000000004,13.8918818237782,10.913767814174516,6.108118176221785,82.97811400917965,87.88305097318491
37.9,13.923494179616773,10.823533994000819,6.076505820383212,83.09996018519192,87.99774096582259
38.0,13.95506899479373,10.733894506147086,6.044931005206252,83.22117448822262,88.11165348758817
38.1,13.986605210510856,10.644847529902256,6.013394789489128,83.34175768018456,88.2247896175104
38.2,14.018101770421657,10.556391228923244,5.981898229578327,83.46171054107437,88.33715047925773
38.300000000000004,14.049557620192509,10.468523743794941,5.950442379807474,83.58103387597353,88.44873724117892
38.400000000000006,14.08097170811262,10.381243197815722,5.919028291887364,83.69972850987286,88.5595511162917
38.5,14.112342985158355,10.294547695902706,5.887657014841628,83.8177952888316,88.6695933619555
38.6,14.143670405153319,10.208435324704045,5.856329594846664,83.93523508002524,88.77886527972231
38.7,14.174952924839173,10.122904155451124,5.8250470751608106,84.05204876896401,88.88736821549628
38.800000000000004,14.206189504224461,10.037952239029423,5.793810495775522,84.168237264771,88.99510355952866
38.900000000000006,14.23737910664638,9.953577609084661,5.7626208933536045,84.28380149713767,89.10207274635277
39.0,14.268520698934942,9.86977828226222,5.7314793010650416,84.39874241624868,89.20827725425875
39.1,14.299613251589856,9.786552258091591,5.700386748410127,84.51306099307423,89.31371860528463
39.2,14.330655738752569,9.70389752124532,5.669344261247415,84.6267582170832,89.41839836522387
39.300000000000004,14.361647138686987,9.621812038392779,5.638352861312997,84.73983509987016,89.52231814361248
39.400000000000006,14.392586433856607,9.540293759342665,5.607413566143378,84.8522926740899,89.62547959346918
39.5,14.42347261099065,9.459340618302233,5.576527389009334,84.96413199226437,89.72788441072578
39.6,14.454304661296389,9.378950533583158,5.545695338703594,85.07535412728919,89.82953433429302
39.7,14.485081580543099,9.29912140951838,5.514918419456883,85.18596017060067,89.93043114596449
39.800000000000004,14.515802369324312,9.21985113459742,5.48419763067567,85.29595123430283,90.03057667037722
39.900000000000006,14.54646603325608,9.141137580958983,5.453533966743904,85.40532845187303,90.1299727743685
40.0,14.57707158304514,9.062978606642497,5.422928416954844,85.51409297597858,90.22862136671509
40.1,14.607618034686551,8.98537205509434,5.392381965313431,85.62224597916816,90.32652439802965
40.2,14.638104409243528,8.908315756361286,5.361895590756454,85.72978865245817,90.42368386070962
40.300000000000004,14.668529733252116,8.831807526722619,5.331470266747865,85.83672220610543,90.52010178861626
40.400000000000006,14.698893039551894,8.755845167257752,5.301106960448087,85.94304787187008,90.6157802563163
40.5,14.729193366601836,8.680426466199004,5.270806633398146,86.04876689997876,90.71072137903101
40.6,14.7594297589055,8.605549198512483,5.240570241094482,86.15388055996895,90.80492731245114
40.7,14.789601266787908,8.531211126699297,5.210398733212074,86.25839013966456,90.89840025264027
40.800000000000004,14.819706946418469,8.457410001239591,5.180293053581513,86.36229694475482,90.99114243516836
40.900000000000006,14.849745861457862,8.384143558679177,5.150254138542119,86.46560230235463,91.0831561348477
41.0,14.879717081737885,8.311409524023246,5.120282918262096,86.56830755729058,91.17444366548742
41.1,14.909619683845493,8.239205610365847,5.090380316154489,86.67041407305558,91.26500737983561
41.2,14.939452751015617,8.167529519461638,5.060547248984363,86.77192323112992,91.35484966888937
41.300000000000004,14.969215372689693,8.096378942704003,5.030784627310288,86.87283642956163,91.44397296128248
41.400000000000006,14.998906646776073,8.025751558818607,5.001093353223908,86.97315508753341,91.53237972304052
41.5,15.028525677952347,7.955645036368629,4.9714743220476345,87.07288064115966,91.62007245745252
41.6,15.058071578325444,7.88605703339374,4.941928421674537,87.17201454450765,91.70705370461981
41.7,15.087543467435133,7.816985197800927,4.912456532564848,87.27055826921014,91.79332604052584
41.800000000000004,15.116940471286899,7.748427168617392,4.883059528713081,87.36851330224545,91.878892076817
41.900000000000006,15.146261725372632,7.680380573701483,4.853738274627347,87.46588115124709,91.96375446055694
42.0,15.17550637247821,7.612843032083927,4.82449362752177,87.56266333997023,92.04791587394273
42.1,15.204673563449898,7.545812153681008,4.7953264365500825,87.65886140934484,92.13137903321343
42.2,15.233762457322213,7.479285539570969,4.766237542677767,87.7544769173272,92.21414668838231
42.300000000000004,15.262772219628257,7.413260783136012,4.737227780371722,87.8495114360682,92.29622162291014
42.400000000000006,15.29170202656191,7.34773546841726,4.708297973438069,87.9439665577206,92.3776066534946
42.5,15.320551062009352,7.282707171865826,4.679448937990627,88.03784388971948,92.45830462893707
42.6,15.349318518491756,7.218173462231104,4.650681481508223,88.1311450558366,92.53831842977544
42.7,15.37800359729356,7.154131900836977,4.62199640270642,88.22387169603253,92.61765096791835
42.800000000000004,15.406605506752015,7.090580042184057,4.593394493247965,88.3160254641439,92.69630518645292
42.900000000000006,15.435123466054051,7.027515433575301,4.56487653394593,88.4076080320547,92.77428405849678
43.0,15.463556703046658,6.96493561580324,4.536443296953322,88.49862108681937,92.85159058675139
43.1,15.491904454564745,6.902838123390762,4.5080955454352365,88.58906633074993,92.92822780311583
