time_ms,soma_mv,middle_mv,tip_mv
1.372499999999975451e+01,-7.097925301900939132e+01,-7.050629802791014811e+01,-7.035218676640768365e+01
1.374999999999975309e+01,-7.095060179757874153e+01,-7.048026565507636576e+01,-7.032700568017433795e+01
1.377499999999975167e+01,-7.092199182405316549e+01,-7.045426682075107294e+01,-7.030185561861910060e+01
1.379999999999975024e+01,-7.089342405338854292e+01,-7.042830248119844327e+01,-7.027673754653601179e+01
1.382499999999974882e+01,-7.086489946720350019e+01,-7.040237357926388029e+01,-7.025165240495422836e+01
1.384999999999974740e+01,-7.083641906391636667e+01,-7.037648105086397265e+01,-7.022660111830600727e+01
1.387499999999974598e+01,-7.080798385178816545e+01,-7.035062582808993170e+01,-7.020158460007283452e+01
1.389999999999974456e+01,-7.077959484381530331e+01,-7.032480884054983505e+01,-7.017660375662262595e+01
1.392499999999974314e+01,-7.075125305390231745e+01,-7.029903101574770119e+01,-7.015165948954175690e+01
1.394999999999974172e+01,-7.072295949395508785e+01,-7.027329327891277444e+01,-7.012675269686337742e+01
1.397499999999974030e+01,-7.069471517164960517e+01,-7.024759655251430956e+01,-7.010188427353759266e+01
1.399999999999973888e+01,-7.066652108870277971e+01,-7.022194175560591134e+01,-7.007705511140423482e+01
1.402499999999973745e+01,-7.063837823951996597e+01,-7.019632980309090442e+01,-7.005226609885505695e+01
1.404999999999973603e+01,-7.061028761012785537e+01,-7.017076160496711168e+01,-7.002751812031466727e+01
1.407499999999973461e+01,-7.058225017732532081e+01,-7.014523806558770502e+01,-7.000281205562856712e+01
1.409999999999973319e+01,-7.055426690800257461e+01,-7.011976008296035445e+01,-6.997814877941642919e+01
1.412499999999973177e+01,-7.052633875859126533e+01,-7.009432854809702462e+01,-6.995352916042840263e+01
1.414999999999973035e+01,-7.049846667461783056e+01,-7.006894434442018849e+01,-6.992895406092813460e+01
1.417499999999972893e+01,-7.047065159033873272e+01,-7.004360834722726281e+01,-6.990442433611589479e+01
1.419999999999972751e+01,-7.044289442844181792e+01,-7.001832142321191554e+01,-6.987994083359900799e+01
1.422499999999972609e+01,-7.041519609980100824e+01,-6.999308443003977231e+01,-6.985550439291237979e+01
1.424999999999972466e+01,-7.038755750327506178e+01,-6.996789821597474202e+01,-6.983111584508878877e+01
1.427499999999972324e+01,-7.035997952554258461e+01,-6.994276361955179766e+01,-6.980677601227735352e+01
1.429999999999972182e+01,-7.033246304096743984e+01,-6.991768146929224770e+01,-6.978248570740706214e+01
1.432499999999972040e+01,-7.030500891148980713e+01,-6.989265258345702136e+01,-6.975824573389212446e+01
1.434999999999971898e+01,-7.027761798653887126e+01,-6.986767776983450062e+01,-6.973405688537540925e+01
1.437499999999971756e+01,-7.025029110296419788e+01,-6.984275782555870649e+01,-6.970991994550648485e+01
1.439999999999971614e+01,-7.022302908498306806e+01,-6.981789353695498335e+01,-6.968583568775075321e+01
1.442499999999971472e+01,-7.019583274414168272e+01,-6.979308567940984176e+01,-6.966180487522632347e+01
1.444999999999971330e+01,-7.016870287928847461e+01,-6.976833501726233067e+01,-6.963782826056579722e+01
1.447499999999971187e+01,-7.014164027655800737e+01,-6.974364230371449480e+01,-6.961390658580017998e+01
1.449999999999971045e+01,-7.011464570936418284e+01,-6.971900828075870038e+01,-6.959004058226237532e+01
1.452499999999970903e+01,-7.008771993840166203e+01,-6.969443367912006693e+01,-6.956623097050811566e+01
1.454999999999970761e+01,-7.006086371165466176e+01,-6.966991921821200151e+01,-6.954247846025243973e+01
1.457499999999970619e+01,-7.003407776441224541e+01,-6.964546560610365589e+01,-6.951878375031978408e+01
1.459999999999970477e+01,-7.000736281928951144e+01,-6.962107353949785704e+01,-6.949514752860631006e+01
1.462499999999970335e+01,-6.998071958625401123e+01,-6.959674370371830321e+01,-6.947157047205313063e+01
1.464999999999970193e+01,-6.995414849592812345e+01,-6.957247672275805428e+01,-6.944805322894275434e+01
1.467499999999970051e+01,-6.992764993295679687e+01,-6.954827315891974138e+01,-6.942459640511032148e+01
1.469999999999969909e+01,-6.990122434329683188e+01,-6.952413353940825402e+01,-6.940120056537858773e+01
1.472499999999969766e+01,-6.987487221363957701e+01,-6.950005837447625368e+01,-6.937786624294614057e+01
1.474999999999969624e+01,-6.984859405834126278e+01,-6.947604816695088914e+01,-6.935459394963096713e+01
1.477499999999969482e+01,-6.982239041022076265e+01,-6.945210341701124435e+01,-6.933138418408194070e+01
1.479999999999969340e+01,-6.979626181380700700e+01,-6.942822462447219323e+01,-6.930823743750038091e+01
1.482499999999969198e+01,-6.977020882027980520e+01,-6.940441228968394682e+01,-6.928515419726127789e+01
1.484999999999969056e+01,-6.974423198362987364e+01,-6.938066691362350014e+01,-6.926213494897669420e+01
1.487499999999968914e+01,-6.971833185771529884e+01,-6.935698899750826740e+01,-6.923918017747315901e+01
1.489999999999968772e+01,-6.969250899398579691e+01,-6.933337904213614422e+01,-6.921629036704408122e+01
1.492499999999968630e+01,-6.966676393970921310e+01,-6.930983754708336164e+01,-6.919346600123705571e+01
1.494999999999968487e+01,-6.964109723657944073e+01,-6.928636500984555369e+01,-6.917070756235864337e+01
1.497499999999968345e+01,-6.961550941961642991e+01,-6.926296192497721904e+01,-6.914801553082195085e+01
1.499999999999968203e+01,-6.959000101629222002e+01,-6.923962878326366877e+01,-6.912539038442163530e+01
1.502499999999968061e+01,-6.956457254583324357e+01,-6.921636607094615101e+01,-6.910283259759194152e+01
1.504999999999967919e+01,-6.953922451866189647e+01,-6.919317426901096724e+01,-6.908034264068358254e+01
1.507499999999967777e+01,-6.951395743594879661e+01,-6.917005385254714156e+01,-6.905792097928102180e+01
1.509999999999967635e+01,-6.948877178925441456e+01,-6.914700529017325437e+01,-6.903556807357257696e+01
1.512499999999967493e+01,-6.946366806024300899e+01,-6.912402904353123745e+01,-6.901328437777907254e+01
1.514999999999967351e+01,-6.943864672045606312e+01,-6.910112556684354956e+01,-6.899107033964263280e+01
1.517499999999967208e+01,-6.941370823113487631e+01,-6.907829530652905703e+01,-6.896892639997471974e+01
1.519999999999967066e+01,-6.938885304308409729e+01,-6.905553870087294399e+01,-6.894685299226038921e+01
1.522499999999966924e+01,-6.936408159656967598e+01,-6.903285617974547961e+01,-6.892485054231529773e+01
1.524999999999966782e+01,-6.933939432124593338e+01,-6.901024816436492415e+01,-6.890291946799111145e+01
1.527499999999966640e+01,-6.931479163610728733e+01,-6.898771506709988444e+01,-6.888106017892516775e+01
1.529999999999966498e+01,-6.929027394946106710e+01,-6.896525729130709692e+01,-6.885927307632996985e+01
1.532499999999966356e+01,-6.926584165891847533e+01,-6.894287523120038941e+01,-6.883755855281854963e+01
1.534999999999966214e+01,-6.924149515140106814e+01,-6.892056927174749603e+01,-6.881591699226186165e+01
1.537499999999966072e+01,-6.921723480316065036e+01,-6.889833978859152808e+01,-6.879434876967462742e+01
1.539999999999965929e+01,-6.919306097981082360e+01,-6.887618714799403108e+01,-6.877285425112651751e+01
1.542499999999965787e+01,-6.916897403636849617e+01,-6.885411170679722659e+01,-6.875143379367573004e+01
1.544999999999965645e+01,-6.914497431730421795e+01,-6.883211381240315063e+01,-6.873008774532226539e+01
1.547499999999965503e+01,-6.912106215659999009e+01,-6.881019380276750042e+01,-6.870881644497877971e+01
1.549999999999965361e+01,-6.909723787781369708e+01,-6.878835200640656922e+01,-6.868762022245662990e+01
1.552499999999965219e+01,-6.907350179414922309e+01,-6.876658874241552155e+01,-6.866649939846554673e+01
1.554999999999965077e+01,-6.904985420853151368e+01,-6.874490432049681488e+01,-6.864545428462514565e+01
1.557499999999964935e+01,-6.902629541368595767e+01,-6.872329904099724729e+01,-6.862448518348685411e+01
1.559999999999964793e+01,-6.900282569222147799e+01,-6.870177319495275015e+01,-6.860359238856489128e+01
1.562499999999964650e+01,-6.897944531671684842e+01,-6.868032706413991662e+01,-6.858277618437540468e+01
1.564999999999964508e+01,-6.895615412448364623e+01,-6.865896084148769773e+01,-6.856203681827996377e+01
1.567499999999964366e+01,-6.893295199031771858e+01,-6.863767464939742524e+01,-6.854137448523366061e+01
1.569999999999964224e+01,-6.890983886699818584e+01,-6.861646857435471247e+01,-6.852078933250307102e+01
1.572499999999964082e+01,-6.888681476214492250e+01,-6.859534268822514491e+01,-6.850028147279508062e+01
1.574999999999963940e+01,-6.886387972306314964e+01,-6.857429705940697318e+01,-6.847985099745734772e+01
1.577499999999963798e+01,-6.884103382593443143e+01,-6.855333175856678452e+01,-6.845949798679009746e+01
1.579999999999963656e+01,-6.881827716782245830e+01,-6.853244686148558173e+01,-6.843922251718760208e+01
1.582499999999963514e+01,-6.879560986064592498e+01,-6.851164245025881883e+01,-6.841902466568066643e+01
1.584999999999963372e+01,-6.877303202657628844e+01,-6.849091861351175226e+01,-6.839890451256563608e+01
1.587499999999963229e+01,-6.875054379448781106e+01,-6.847027544601898796e+01,-6.837886214269865093e+01
1.589999999999963087e+01,-6.872814529719421728e+01,-6.844971304797326184e+01,-6.835889764589272488e+01
1.592499999999962945e+01,-6.870583666927932143e+01,-6.842923152406369525e+01,-6.833901111673334583e+01
1.594999999999962803e+01,-6.868361804538011484e+01,-6.840883098246939653e+01,-6.831920265403476833e+01
1.597499999999962661e+01,-6.866148955881783422e+01,-6.838851153383711790e+01,-6.829947236009014944e+01
1.599999999999962519e+01,-6.863945134049913577e+01,-6.836827329028706401e+01,-6.827982033982014798e+01
1.602499999999962554e+01,-6.861750351802926673e+01,-6.834811636447362559e+01,-6.826024669988922255e+01
1.604999999999962412e+01,-6.859564621499286829e+01,-6.832804086871608718e+01,-6.824075154783473351e+01
1.607499999999962270e+01,-6.857387955036922733e+01,-6.830804691420638619e+01,-6.822133499123708589e+01
1.609999999999962128e+01,-6.855220363805598538e+01,-6.828813461029598386e+01,-6.820199713694707100e+01
1.612499999999961986e+01,-6.853061858648150917e+01,-6.826830406386029892e+01,-6.818273809037890487e+01
1.614999999999961844e+01,-6.850912449829012019e+01,-6.824855537873705202e+01,-6.816355795487213243e+01
1.617499999999961702e+01,-6.848772147008804723e+01,-6.822888865523408697e+01,-6.814445683112197116e+01
1.619999999999961560e+01,-6.846640959223999801e+01,-6.820930398970085662e+01,-6.812543481667553635e+01
1.622499999999961418e+01,-6.844518894870843440e+01,-6.818980147415847171e+01,-6.810649200549006821e+01
1.624999999999961275e+01,-6.842405961692915639e+01,-6.817038119598242929e+01,-6.808762848754876984e+01
1.627499999999961133e+01,-6.840302166771758152e+01,-6.815104323763304706e+01,-6.806884434852926802e+01
1.629999999999960991e+01,-6.838207516520149909e+01,-6.813178767642840228e+01,-6.805013966951983662e+01
1.632499999999960849e+01,-6.836122016677639124e+01,-6.811261458435538430e+01,-6.803151452677889210e+01
1.634999999999960707e+01,-6.834045672308025132e+01,-6.809352402791444092e+01,-6.801296899153312836e+01
1.637499999999960565e+01,-6.831978487798514266e+01,-6.807451606799433819e+01,-6.799450312981012701e+01
1.639999999999960423e+01,-6.829920466860328077e+01,-6.805559075977352279e+01,-6.797611700230184795e+01
1.642499999999960281e+01,-6.827871612530560697e+01,-6.803674815264469089e+01,-6.795781066425529104e+01
1.644999999999960139e+01,-6.825831927175116220e+01,-6.801798829016024683e+01,-6.793958416538742995e+01
1.647499999999959996e+01,-6.823801412492579743e+01,-6.799931120999566758e+01,-6.792143754982130588e+01
1.649999999999959854e+01,-6.821780069518892731e+01,-6.798071694392896802e+01,-6.790337085604106448e+01
1.652499999999959712e+01,-6.819767898632720460e+01,-6.796220551783405028e+01,-6.788538411686343466e+01
1.654999999999959570e+01,-6.817764899561416314e+01,-6.794377695168634546e+01,-6.786747735942374504e+01
1.657499999999959428e+01,-6.815771071387499092e+01,-6.792543125957909922e+01,-6.784965060517468771e+01
1.659999999999959286e+01,-6.813786412555558059e+01,-6.790716844974896560e+01,-6.783190386989618048e+01
1.662499999999959144e+01,-6.811810920879537434e+01,-6.788898852460982880e+01,-6.781423716371496369e+01
1.664999999999959002e+01,-6.809844593550323566e+01,-6.787089148079344625e+01,-6.779665049113269504e+01
1.667499999999958860e+01,-6.807887427143606374e+01,-6.785287730919640126e+01,-6.777914385106132045e+01
1.669999999999958717e+01,-6.805939417627949695e+01,-6.783494599503220002e+01,-6.776171723686499604e+01
1.672499999999958575e+01,-6.804000560373040685e+01,-6.781709751788790186e+01,-6.774437063640735346e+01
1.674999999999958433e+01,-6.802070850158094117e+01,-6.779933185178470012e+01,-6.772710403210366792e+01
1.677499999999958291e+01,-6.800150281180359002e+01,-6.778164896524167204e+01,-6.770991740097701950e+01
1.679999999999958149e+01,-6.798238847063721835e+01,-6.776404882134244190e+01,-6.769281071471800715e+01
1.682499999999958007e+01,-6.796336487766785694e+01,-6.774653127836914734e+01,-6.767578390453751069e+01
1.684999999999957865e+01,-6.794443151051618202e+01,-6.772909611725502543e+01,-6.765883684374973939e+01
1.687499999999957723e+01,-6.792558794162559366e+01,-6.771174308251303842e+01,-6.764196935410727463e+01
1.689999999999957581e+01,-6.790683381245955275e+01,-6.769447190676218895e+01,-6.762518122156143363e+01
1.692499999999957438e+01,-6.788816881643532497e+01,-6.767728232363089091e+01,-6.760847221184765488e+01
1.694999999999957296e+01,-6.786959268668147160e+01,-6.766017407450054577e+01,-6.759184208262050220e+01
1.697499999999957154e+01,-6.785110518693647919e+01,-6.764314691193519025e+01,-6.757529059188181009e+01
1.699999999999957012e+01,-6.783270610464900585e+01,-6.762620060119853349e+01,-6.755881750338261327e+01
1.702499999999956870e+01,-6.781439524567640831e+01,-6.760933492061006689e+01,-6.754242258979307678e+01
1.704999999999956728e+01,-6.779617243016600980e+01,-6.759254966118676577e+01,-6.752610563430776836e+01
1.707499999999956586e+01,-6.777803748932227279e+01,-6.757584462585487017e+01,-6.750986643119138364e+01
1.709999999999956444e+01,-6.775999026284429760e+01,-6.755921962841908623e+01,-6.749370478562974540e+01
1.712499999999956302e+01,-6.774203059687538087e+01,-6.754267449241443444e+01,-6.747762051314454368e+01
1.714999999999956160e+01,-6.772415834234732301e+01,-6.752620904992303963e+01,-6.746161343875077421e+01
1.717499999999956017e+01,-6.770637335363225873e+01,-6.750982314040950882e+01,-6.744568339598001216e+01
1.719999999999955875e+01,-6.768867548743656926e+01,-6.749351660960800814e+01,-6.742983022585190156e+01
1.722499999999955733e+01,-6.767106460188712447e+01,-6.747728930848091977e+01,-6.741405377584834469e+01
1.724999999999955591e+01,-6.765354055577229531e+01,-6.746114109225887034e+01,-6.739835389892482453e+01
1.727499999999955449e+01,-6.763610320790857600e+01,-6.744507181956603858e+01,-6.738273045257969329e+01
1.729999999999955307e+01,-6.761875241661017810e+01,-6.742908135163057182e+01,-6.736718329799255400e+01
1.732499999999955165e+01,-6.760148803924404604e+01,-6.741316955157680013e+01,-6.735171229923706449e+01
1.734999999999955023e+01,-6.758430993185609736e+01,-6.739733628379495656e+01,-6.733631732256858982e+01
1.737499999999954881e+01,-6.756721794885739030e+01,-6.738158141338288942e+01,-6.732099823578496967e+01
1.739999999999954738e+01,-6.755021194276120866e+01,-6.736590480565396888e+01,-6.730575490765669144e+01
1.742499999999954596e+01,-6.753329176396344735e+01,-6.735030632570536113e+01,-6.729058720742187916e+01
1.744999999999954454e+01,-6.751645726056024444e+01,-6.733478583804100026e+01,-6.727549500434126628e+01
1.747499999999954312e+01,-6.749970827819744557e+01,-6.731934320624382906e+01,-6.726047816730775253e+01
1.749999999999954170e+01,-6.748304465994792167e+01,-6.730397829269220722e+01,-6.724553656450561334e+01
1.752499999999954028e+01,-6.746646624621259036e+01,-6.728869095831595359e+01,-6.723067006311467253e+01
1.754999999999953886e+01,-6.744997287464246938e+01,-6.727348106238757453e+01,-6.721587852905449267e+01
1.757499999999953744e+01,-6.743356438007857889e+01,-6.725834846234495501e+01,-6.720116182676480321e+01
1.759999999999953602e+01,-6.741724059450775997e+01,-6.724329301364186051e+01,-6.718651981901797399e+01
1.762499999999953459e+01,-6.740100134703209278e+01,-6.722831456962320829e+01,-6.717195236676010950e+01
1.764999999999953317e+01,-6.738484646385032306e+01,-6.721341298142220921e+01,-6.715745932897768000e+01
1.767499999999953175e+01,-6.736877576824964819e+01,-6.719858809787677956e+01,-6.714304056258656317e+01
1.769999999999953033e+01,-6.735278908060652725e+01,-6.718383976546314784e+01,-6.712869592234119409e+01
1.772499999999952891e+01,-6.733688621839547750e+01,-6.716916782824441157e+01,-6.711442526076120885e+01
1.774999999999952749e+01,-6.732106699620452162e+01,-6.715457212783233842e+01,-6.710022842807383370e+01
1.777499999999952607e+01,-6.730533122575673133e+01,-6.714005250336087727e+01,-6.708610527216983144e+01
1.779999999999952465e+01,-6.728967871593671646e+01,-6.712560879146985826e+01,-6.707205563857161223e+01
1.782499999999952323e+01,-6.727410927282164721e+01,-6.711124082629757481e+01,-6.705807937041198841e+01
1.784999999999952180e+01,-6.725862269971594287e+01,-6.709694843948133780e+01,-6.704417630842216624e+01
1.787499999999952038e+01,-6.724321879718930006e+01,-6.708273146016469468e+01,-6.703034629092786645e+01
1.789999999999951896e+01,-6.722789736311734998e+01,-6.706858971501077349e+01,-6.701658915385270632e+01
1.792499999999951754e+01,-6.721265819272466047e+01,-6.705452302822061483e+01,-6.700290473072766417e+01
1.794999999999951612e+01,-6.719750107862971333e+01,-6.704053122155617928e+01,-6.698929285270595813e+01
1.797499999999951470e+01,-6.718242581089143073e+01,-6.702661411436700689e+01,-6.697575334858268548e+01
1.799999999999951328e+01,-6.716743217705702307e+01,-6.701277152362035849e+01,-6.696228604481846958e+01
1.802499999999951186e+01,-6.715251996221090280e+01,-6.699900326393414218e+01,-6.694889076556658836e+01
1.804999999999951044e+01,-6.713768894902436557e+01,-6.698530914761219890e+01,-6.693556733270314396e+01
1.807499999999950901e+01,-6.712293891780593924e+01,-6.697168898468171960e+01,-6.692231556585973351e+01
1.809999999999950759e+01,-6.710826964655217353e+01,-6.695814258293228249e+01,-6.690913528245829411e+01
1.812499999999950617e+01,-6.709368091099869957e+01,-6.694466974795639658e+01,-6.689602629774789477e+01
1.814999999999950475e+01,-6.707917248467143168e+01,-6.693127028319111105e+01,-6.688298842484282147e+01
1.817499999999950333e+01,-6.706474413893784003e+01,-6.691794398996061943e+01,-6.687002147476216862e+01
1.819999999999950191e+01,-6.705039564305810984e+01,-6.690469066751953164e+01,-6.685712525647022630e+01
1.822499999999950049e+01,-6.703612676423620087e+01,-6.689151011309678552e+01,-6.684429957691784807e+01
1.824999999999949907e+01,-6.702193726767062287e+01,-6.687840212193987099e+01,-6.683154424108435876e+01
1.827499999999949765e+01,-6.700782691660491253e+01,-6.686536648735933852e+01,-6.681885905201991704e+01
1.829999999999949623e+01,-6.699379547237776933e+01,-6.685240300077347797e+01,-6.680624381088830432e+01
1.832499999999949480e+01,-6.697984242745710048e+01,-6.683951140175224737e+01,-6.679369829930453761e+01
1.834999999999949338e+01,-6.696596700015351189e+01,-6.682669133295937058e+01,-6.678122224974066512e+01
1.837499999999949196e+01,-6.695216853147077529e+01,-6.681394238154517495e+01,-6.676881533999629426e+01
1.839999999999949054e+01,-6.693844644964039503e+01,-6.680126411366282468e+01,-6.675647720538501062e+01
1.842499999999948912e+01,-6.692480024883832357e+01,-6.678865609352885713e+01,-6.674420745536629340e+01
1.844999999999948770e+01,-6.691122947443957969e+01,-6.677611789343514204e+01,-6.673200568804324462e+01
1.847499999999948628e+01,-6.689773371220859133e+01,-6.676364909899730549e+01,-6.671987150086336271e+01
1.849999999999948486e+01,-6.688431258015128833e+01,-6.675124931175217569e+01,-6.670780449781651100e+01
1.852499999999948344e+01,-6.687096572226771229e+01,-6.673891815017617546e+01,-6.669580429391247378e+01
1.854999999999948201e+01,-6.685769280369881074e+01,-6.672665524972750006e+01,-6.668387051769410334e+01
1.857499999999948059e+01,-6.684449350691227210e+01,-6.671446026228447579e+01,-6.667200281238832815e+01
1.859999999999947917e+01,-6.683136752867162045e+01,-6.670233285522230915e+01,-6.666020083614127145e+01
1.862499999999947775e+01,-6.681831457760158344e+01,-6.669027271029040094e+01,-6.664846426165777871e+01
1.864999999999947633e+01,-6.680533437221194504e+01,-6.667827952239851186e+01,-6.663679277547096547e+01
1.867499999999947491e+01,-6.679242663927745127e+01,-6.666635299838343087e+01,-6.662518607699821871e+01
1.869999999999947349e+01,-6.677959111249734292e+01,-6.665449285580277206e+01,-6.661364387749064520e+01
1.872499999999947207e+01,-6.676682753137656334e+01,-6.664269882178462012e+01,-6.660216589894805850e+01
1.874999999999947065e+01,-6.675413564028508517e+01,-6.663097063194967973e+01,-6.659075187304642895e+01
1.877499999999946922e+01,-6.674151518766149138e+01,-6.661930802941452612e+01,-6.657940154010785250e+01
1.879999999999946780e+01,-6.672896592533510329e+01,-6.660771076387875667e+01,-6.656811464813058876e+01
1.882499999999946638e+01,-6.671648760794602140e+01,-6.659617859079530433e+01,-6.655689095188894555e+01
1.884999999999946496e+01,-6.670407999244724806e+01,-6.658471127062080086e+01,-6.654573021210656236e+01
1.887499999999946354e+01,-6.669174283767590339e+01,-6.657330856814174069e+01,-6.653463219470381773e+01
1.889999999999946212e+01,-6.667947590398328828e+01,-6.656197025187087490e+01,-6.652359667011671718e+01
1.892499999999946070e+01,-6.666727895291514017e+01,-6.655069609350870508e+01,-6.651262341268405009e+01
1.894999999999945928e+01,-6.665515174693523193e+01,-6.653948586746425065e+01,-6.650171220009812600e+01
1.897499999999945786e+01,-6.664309404918641633e+01,-6.652833935042978908e+01,-6.649086281291440059e+01
1.899999999999945643e+01,-6.663110562328418496e+01,-6.651725632100436769e+01,-6.648007503411507457e+01
1.902499999999945501e+01,-6.661918623313859200e+01,-6.650623655936139755e+01,-6.646934864872172000e+01
1.904999999999945359e+01,-6.660733564280094754e+01,-6.649527984695561145e+01,-6.645868344345251444e+01
1.907499999999945217e+01,-6.659555361633231030e+01,-6.648438596626563424e+01,-6.644807920641952137e+01
1.909999999999945075e+01,-6.658383991769095189e+01,-6.647355470056808713e+01,-6.643753572686205189e+01
1.912499999999944933e+01,-6.657219431063667514e+01,-6.646278583374011362e+01,-6.642705279491245562e+01
1.914999999999944791e+01,-6.656061655864982640e+01,-6.645207915008708710e+01,-6.641663020139078810e+01
1.917499999999944649e+01,-6.654910642486333927e+01,-6.644143443419288531e+01,-6.640626773762554080e+01
1.919999999999944507e+01,-6.653766367200616116e+01,-6.643085147079008834e+01,-6.639596519529723651e+01
1.922499999999944365e+01,-6.652628806235682646e+01,-6.642033004464802559e+01,-6.638572236630274404e+01
1.924999999999944222e+01,-6.651497935770584036e+01,-6.640986994047669612e+01,-6.637553904263792504e+01
1.927499999999944080e+01,-6.650373731932590715e+01,-6.639947094284461571e+01,-6.636541501629643847e+01
1.929999999999943938e+01,-6.649256170794900811e+01,-6.638913283610911265e+01,-6.635535007918311123e+01
1.932499999999943796e+01,-6.648145228374956162e+01,-6.637885540435775056e+01,-6.634534402304011280e+01
1.934999999999943654e+01,-6.647040880633281290e+01,-6.636863843135941465e+01,-6.633539663938448427e+01
1.937499999999943512e+01,-6.645943103472795599e+01,-6.635848170052409500e+01,-6.632550771945575718e+01
1.939999999999943370e+01,-6.644851872738529153e+01,-6.634838499487020158e+01,-6.631567705417256775e+01
1.942499999999943228e+01,-6.643767164217689469e+01,-6.633834809699872892e+01,-6.630590443409700185e+01
1.944999999999943086e+01,-6.642688953640049476e+01,-6.632837078907331829e+01,-6.629618964940607384e+01
1.947499999999942943e+01,-6.641617216678595526e+01,-6.631845285280547841e+01,-6.628653248986925917e+01
1.949999999999942801e+01,-6.640551928950414151e+01,-6.630859406944449574e+01,-6.627693274483145558e+01
1.952499999999942659e+01,-6.639493066017779199e+01,-6.629879421977138065e+01,-6.626739020320073337e+01
1.954999999999942517e+01,-6.638440603389416594e+01,-6.628905308409625263e+01,-6.625790465344026359e+01
1.957499999999942375e+01,-6.637394516521915477e+01,-6.627937044225888030e+01,-6.624847588356396955e+01
1.959999999999942233e+01,-6.636354780821262977e+01,-6.626974607363200676e+01,-6.623910368113527625e+01
1.962499999999942091e+01,-6.635321371644496935e+01,-6.626017975712684915e+01,-6.622978783326882990e+01
1.964999999999941949e+01,-6.634294264301436783e+01,-6.625067127120072996e+01,-6.622052812663454802e+01
1.967499999999941807e+01,-6.633273434056499696e+01,-6.624122039386655558e+01,-6.621132434746382955e+01
1.969999999999941664e+01,-6.632258856130566471e+01,-6.623182690270363082e+01,-6.620217628155772616e+01
1.972499999999941522e+01,-6.631250505702911369e+01,-6.622249057486989443e+01,-6.619308371429647764e+01
1.974999999999941380e+01,-6.630248357913156099e+01,-6.621321118711524889e+01,-6.618404643065065329e+01
1.977499999999941238e+01,-6.629252387863265028e+01,-6.620398851579582811e+01,-6.617506421519330218e+01
1.979999999999941096e+01,-6.628262570619554594e+01,-6.619482233688900408e+01,-6.616613685211319762e+01
1.982499999999940954e+01,-6.627278881214716932e+01,-6.618571242600908988e+01,-6.615726412522886335e+01
1.984999999999940812e+01,-6.626301294649856288e+01,-6.617665855842358269e+01,-6.614844581800332435e+01
1.987499999999940670e+01,-6.625329785896524015e+01,-6.616766050906983310e+01,-6.613968171355942616e+01
1.989999999999940528e+01,-6.624364329898750725e+01,-6.615871805257201288e+01,-6.613097159469566577e+01
1.992499999999940385e+01,-6.623404901575074177e+01,-6.614983096325839540e+01,-6.612231524390233517e+01
1.994999999999940243e+01,-6.622451475820552957e+01,-6.614099901517877811e+01,-6.611371244337799169e+01
1.997499999999940101e+01,-6.621504027508770207e+01,-6.613222198212211822e+01,-6.610516297504615579e+01
1.999999999999939959e+01,-6.620562531493820302e+01,-6.612349963763406890e+01,-6.609666662057217934e+01
